h,k,l,Fo^2_raw,Fo^2_sigma_raw,asu_h,asu_k,asu_l,Resolution,xobs,yobs,zobs,frame,Fc^2,Fo^2_fcf,Fo^2_sigma_fcf,fcf_asu_count,Fo^2_scaled,Fo^2_sigma_scaled,SRES,absSRES,Miller,asu,hkl
5,-13,-9,872.05,690.9720000000001,5,13,9,0.7181397205153176,248.8,27.4,22.3,22,0.39,1.08,1.39,23,0.7030483779568039,0.5570629480116608,0.5619623043933824,0.5619623043933824,"(5, -13, -9)","(5, 13, 9)","(5, -13, -9)"
-1,10,-13,5535.4400000000005,3281.88,1,13,10,0.7247586597032251,462.9,266.2,22.3,22,2.94,4.595,2.885,22,4.462682315552102,2.6458579332020817,0.5754966268008633,0.5754966268008633,"(-1, 10, -13)","(1, 13, 10)","(-1, 10, -13)"
5,-19,1,1792.63,1469.0199999999998,1,19,5,0.6053684913636631,93.0,34.9,22.5,22,3.56,2.585,2.1550000000000002,22,1.4452217347362024,1.1843267337722652,-1.7856375313997175,1.7856375313997175,"(5, -19, 1)","(1, 19, 5)","(5, -19, 1)"
-2,-1,13,9433.67,4444.320000000001,1,13,2,0.9028189600981164,91.5,339.2,22.7,23,7.87,10.785,5.015000000000001,28,7.605442797637477,3.5830192845834334,-0.07383638807104018,0.07383638807104018,"(-2, -1, 13)","(1, 13, 2)","(-2, -1, 13)"
-2,-3,16,12656.999999999998,6016.6,2,16,3,0.7261045450958988,43.1,339.0,22.9,23,7.24,9.525,4.9,30,10.20409760885186,4.850594427859534,0.6110792507877957,0.6110792507877957,"(-2, -3, 16)","(2, 16, 3)","(-2, -3, 16)"
-4,7,11,16021.0,6890.5599999999995,4,11,7,0.8732102463946483,173.0,418.1,23.1,23,13.04,14.594999999999999,6.75,22,12.916160843123622,5.555182651469565,-0.022292544574320467,0.022292544574320467,"(-4, 7, 11)","(4, 11, 7)","(-4, 7, 11)"
2,0,-13,39834.0,16532.0,0,13,2,0.9054245036400925,389.3,149.4,24.8,25,7.32,12.16,5.56,13,32.11424698988742,13.328130020505569,1.8602945013097127,1.8602945013097127,"(2, 0, -13)","(0, 13, 2)","(2, 0, -13)"
-1,11,-15,633.6,1608.47,1,15,11,0.6393086165574583,492.3,263.1,25.1,25,1.1,2.18,1.91,19,0.5108095318771068,1.2967515904961646,-0.4543587780736452,0.4543587780736452,"(-1, 11, -15)","(1, 15, 11)","(-1, 11, -15)"
3,-3,-14,24131.999999999996,10533.999999999998,3,14,3,0.8140824804936716,378.5,106.2,25.3,25,24.14,25.74,10.51,15,19.455264556910254,8.492530948221972,-0.551630070193687,0.551630070193687,"(3, -3, -14)","(3, 14, 3)","(3, -3, -14)"
3,-12,2,480.19999999999993,988.6090000000002,2,12,3,0.9504416707124915,132.8,124.5,25.4,25,1.67,3.715,2.425,30,0.38713815847125416,0.7970184666974348,-1.6095760576846803,1.6095760576846803,"(3, -12, 2)","(2, 12, 3)","(3, -12, 2)"
2,-1,-11,9955.280000000002,4682.7699999999995,1,11,2,1.0609380433116877,359.5,152.9,25.4,25,0.21,3.52,2.06,29,8.025965777313012,3.7752581306631297,2.070312944651582,2.070312944651582,"(2, -1, -11)","(1, 11, 2)","(2, -1, -11)"
-6,11,15,3033.85,1973.6,6,15,11,0.6093174470741016,158.2,496.8,25.6,26,1.96,2.41,1.97,15,2.445895672798864,1.5911200948747757,0.3053796343619838,0.3053796343619838,"(-6, 11, 15)","(6, 15, 11)","(-6, 11, 15)"
-3,3,12,12221.0,5542.889999999999,3,12,3,0.9356594063500664,132.4,378.8,25.6,26,8.05,11.58,5.28,15,9.852593574921277,4.468688519801604,0.4033831328663083,0.4033831328663083,"(-3, 3, 12)","(3, 12, 3)","(-3, 3, 12)"
2,1,-15,18022.0,8225.45,1,15,2,0.785256205767043,419.4,145.9,25.8,26,14.2,17.07,7.34,27,14.529370870405963,6.631373522693416,0.04966857458395514,0.04966857458395514,"(2, 1, -15)","(1, 15, 2)","(2, 1, -15)"
3,-4,-12,15606.0,6722.37,3,12,4,0.9160769230769235,348.6,109.8,26.2,26,11.73,17.53,7.8,27,12.581587049359419,5.419587551775104,0.15713133909618154,0.15713133909618154,"(3, -4, -12)","(3, 12, 4)","(3, -4, -12)"
3,-2,-16,23929.999999999996,10398.999999999998,2,16,3,0.7261045450958988,408.3,102.4,26.3,26,7.24,9.525,4.9,30,19.292411770547922,8.38369369000952,1.4376016367237094,1.4376016367237094,"(3, -2, -16)","(2, 16, 3)","(3, -2, -16)"
-5,9,13,1069.83,1127.31,5,13,9,0.7181397205153176,165.7,458.0,26.4,26,0.39,1.08,1.39,23,0.862498992247609,0.9088394781887329,0.5198926802665674,0.5198926802665674,"(-5, 9, 13)","(5, 13, 9)","(-5, 9, 13)"
3,-16,8,6660.629999999999,3614.0099999999998,3,16,8,0.656564423301544,36.2,124.4,26.7,27,4.6,6.575,3.575,20,5.3698126456859425,2.9136217744620936,0.26421159137172634,0.26421159137172634,"(3, -16, 8)","(3, 16, 8)","(3, -16, 8)"
-3,-1,18,469.7699999999999,1366.83,1,18,3,0.6516314877355018,35.5,379.0,27.1,27,2.39,2.38,1.8599999999999999,28,0.3787294725219514,1.1019409603150028,-1.8252071571085837,1.8252071571085837,"(-3, -1, 18)","(1, 18, 3)","(-3, -1, 18)"
2,-2,-9,126675.99999999999,51106.99999999999,2,9,2,1.2623514752995744,329.7,156.7,27.2,27,92.71,139.41,56.14,15,102.1264334912632,41.202561151583474,0.228540004021117,0.228540004021117,"(2, -2, -9)","(2, 9, 2)","(2, -2, -9)"
1,3,-12,4553.969999999999,2918.8799999999997,1,12,3,0.9596545678578257,400.2,192.5,27.4,27,2.08,5.494999999999999,3.0300000000000002,30,3.6714193243093236,2.3532066388974893,0.6762769142343259,0.6762769142343259,"(1, 3, -12)","(1, 12, 3)","(1, 3, -12)"
-1,-6,15,14955.999999999998,6955.5,1,15,6,0.7357404770830004,32.0,296.1,27.5,28,14.1,15.61,7.135,26,12.05755580611428,5.607537403679318,-0.3642319340653162,0.3642319340653162,"(-1, -6, 15)","(1, 15, 6)","(-1, -6, 15)"
-1,-2,9,46381.0,19171.999999999996,1,9,2,1.2841804960797483,129.0,295.6,27.6,28,48.37,55.81,22.59,32,37.392450912234985,15.456503069993511,-0.7102220365146035,0.7102220365146035,"(-1, -2, 9)","(1, 9, 2)","(-1, -2, 9)"
2,2,-17,2468.59,2127.9500000000003,2,17,2,0.691030268258802,448.6,141.9,27.7,28,0.1,1.45,1.85,13,1.9901819796346385,1.715557360097679,1.1017888550966415,1.1017888550966415,"(2, 2, -17)","(2, 17, 2)","(2, 2, -17)"
3,-1,-18,3273.36,2489.8799999999997,1,18,3,0.6516314877355018,437.7,99.1,27.7,28,2.39,2.38,1.8599999999999999,28,2.6389890929060074,2.007346018355698,0.12403895025032342,0.12403895025032342,"(3, -1, -18)","(1, 18, 3)","(3, -1, -18)"
-3,1,15,1578.67,1816.0500000000002,1,15,3,0.7768575021993446,83.9,378.8,27.8,28,1.56,2.75,2.01,29,1.2727267734981567,1.4641029835312813,-0.19621107922952719,0.19621107922952719,"(-3, 1, 15)","(1, 15, 3)","(-3, 1, 15)"
0,-3,5,7311.04,3600.1700000000005,0,5,3,2.0423766504621383,166.6,253.2,27.8,28,2.81,5.695,3.175,12,5.894174431715282,2.902463939990536,1.0626055983749234,1.0626055983749234,"(0, -3, 5)","(0, 5, 3)","(0, -3, 5)"
1,2,-10,43773.0,18129.0,1,10,2,1.1621993968744084,370.2,196.0,27.9,28,13.39,20.2,8.31,31,35.28987632395295,14.615634475063239,1.4983869746686584,1.4983869746686584,"(1, 2, -10)","(1, 10, 2)","(1, 2, -10)"
1,4,-14,7868.839999999999,4282.5199999999995,1,14,4,0.8159912345336077,430.1,188.9,28.0,28,8.47,10.625,5.245,28,6.343873858610878,3.4525758151110275,-0.6158086759698718,0.6158086759698718,"(1, 4, -14)","(1, 14, 4)","(1, 4, -14)"
-5,12,8,10943.0,4571.000000000001,5,12,8,0.7801845302795705,243.5,453.9,28.2,28,12.78,16.315,7.09,24,8.822267530510068,3.6851489428823476,-1.0739681165761463,1.0739681165761463,"(-5, 12, 8)","(5, 12, 8)","(-5, 12, 8)"
-2,11,-8,10564.0,5026.61,2,11,8,0.8662522849401447,413.9,316.6,28.3,28,7.28,9.75,4.79,20,8.516717005602517,4.052462596320681,0.30517666140221983,0.30517666140221983,"(-2, 11, -8)","(2, 11, 8)","(-2, 11, -8)"
3,-14,5,3467.1000000000004,2258.89,3,14,5,0.785256205767043,84.7,124.5,28.4,28,3.87,8.23,3.8649999999999998,26,2.795182651469566,1.82112143854463,-0.5901953190938144,0.5901953190938144,"(3, -14, 5)","(3, 14, 5)","(3, -14, 5)"
-2,10,-6,9294.219999999998,4426.2300000000005,2,10,6,1.0064942019561907,383.9,319.9,28.7,29,3.11,6.72,3.4,19,7.4930179409135755,3.568435091982965,1.2282745315336394,1.2282745315336394,"(-2, 10, -6)","(2, 10, 6)","(-2, 10, -6)"
4,-6,-15,3194.59,2049.1800000000003,4,15,6,0.7155424616613842,367.2,62.9,28.7,29,6.05,7.08,3.67,25,2.5754845682438234,1.652052835435495,-2.1031503092576727,2.1031503092576727,"(4, -6, -15)","(4, 15, 6)","(4, -6, -15)"
4,-5,-17,6747.92,3509.68,4,17,5,0.6555688739444916,397.5,59.3,28.7,29,4.24,4.725,2.775,28,5.440186010644202,2.8295107289116856,0.4241673298428626,0.4241673298428626,"(4, -5, -17)","(4, 17, 5)","(4, -5, -17)"
3,-5,-10,32233.000000000004,13306.0,3,10,5,1.028780908024842,318.8,113.5,29.0,29,8.68,12.7,5.65,21,25.98630625157005,10.727322650184316,1.6132922273268897,1.6132922273268897,"(3, -5, -10)","(3, 10, 5)","(3, -5, -10)"
-5,18,-3,1124.1200000000001,1296.57,3,18,5,0.6294102076525346,409.7,438.4,29.3,29,1.68,1.84,1.71,28,0.9062676940872685,1.0452972139297667,-0.740203164805066,0.740203164805066,"(-5, 18, -3)","(3, 18, 5)","(-5, 18, -3)"
-1,-4,12,21471.000000000004,9287.83,1,12,4,0.9385606827901452,80.5,295.5,29.3,29,15.0,24.855,10.695,26,17.309961267255936,7.487866310691522,0.30849392489255134,0.30849392489255134,"(-1, -4, 12)","(1, 12, 4)","(-1, -4, 12)"
-2,12,-10,3082.8199999999997,2356.8199999999993,2,12,10,0.7562222562226345,443.7,313.2,29.3,29,1.42,2.55,2.16,21,2.4853753804630396,1.9000727918538547,0.5607024031029774,0.5607024031029774,"(-2, 12, -10)","(2, 12, 10)","(-2, 12, -10)"
1,-12,13,5948.47,3555.4599999999996,1,13,12,0.6720637504830743,9.9,211.1,29.5,30,0.56,1.37,1.8599999999999999,24,4.795667891548316,2.8664186524743966,1.477686411191866,1.477686411191866,"(1, -12, 13)","(1, 13, 12)","(1, -12, 13)"
0,-9,14,7510.109999999999,4034.49,0,14,9,0.7155424616613841,21.0,253.6,29.5,30,12.62,16.045,7.404999999999999,12,6.054665046473449,3.2526135547078097,-2.018479860303088,2.018479860303088,"(0, -9, 14)","(0, 14, 9)","(0, -9, 14)"
-1,4,-1,356823.0,142750.99999999997,1,4,1,2.806978219050199,283.8,288.0,29.5,30,211.81,246.45,98.64,16,287.6713850899382,115.0861292376718,0.6591705324737438,0.6591705324737438,"(-1, 4, -1)","(1, 4, 1)","(-1, 4, -1)"
1,5,-16,10688.0,5237.38,1,16,5,0.7091706298695003,459.7,185.0,29.9,30,8.26,9.67,4.77,26,8.616686042775436,4.222385773457262,0.08447500108058202,0.08447500108058202,"(1, 5, -16)","(1, 16, 5)","(1, 5, -16)"
2,3,-19,5149.03,3365.98,2,19,3,0.6157997300150685,478.7,138.4,29.9,30,6.66,5.82,3.365,26,4.151157834471557,2.7136595140588757,-0.9245235640398809,0.9245235640398809,"(2, 3, -19)","(2, 19, 3)","(2, 3, -19)"
-4,5,14,814.24,1326.38,4,14,5,0.7735726777515565,125.0,418.5,30.1,30,1.26,4.215,2.51,26,0.656441845384494,1.0693300929469016,-0.564426418555375,0.564426418555375,"(-4, 5, 14)","(4, 14, 5)","(-4, 5, 14)"
1,1,-8,35469.0,14806.999999999998,1,8,1,1.465896566072874,340.4,199.8,30.4,30,27.42,42.055,17.085,14,28.595175641018148,11.93743172112424,0.09844459582864706,0.09844459582864706,"(1, 1, -8)","(1, 8, 1)","(1, 1, -8)"
-6,14,10,2578.24,1368.96,6,14,10,0.6535912861086114,236.0,493.4,30.4,30,0.11,1.3900000000000001,1.42,22,2.0785820193605296,1.1036581703890216,1.7836881673848672,1.7836881673848672,"(-6, 14, 10)","(6, 14, 10)","(-6, 14, 10)"
-2,13,-12,2199.27,1957.6299999999997,2,13,12,0.668876078359731,473.8,309.4,30.5,30,2.15,2.76,2.24,21,1.7730556805103608,1.5782450503291987,-0.23883763767294192,0.23883763767294192,"(-2, 13, -12)","(2, 13, 12)","(-2, 13, -12)"
-4,3,17,1169.8899999999999,1536.09,3,17,4,0.6720637504830743,76.5,418.8,30.7,31,2.79,4.365,2.48,30,0.9431675556308527,1.2383986960560367,-1.4913068386221713,1.4913068386221713,"(-4, 3, 17)","(3, 17, 4)","(-4, 3, 17)"
4,-7,-13,10643.0,4781.77,4,13,7,0.7785156844535448,337.6,66.5,31.0,31,7.49,12.89,5.79,21,8.58040695670462,3.8550721200189284,0.28284995008063957,0.28284995008063957,"(4, -7, -13)","(4, 13, 7)","(4, -7, -13)"
2,-13,9,2701.7200000000003,2327.01,2,13,9,0.7472371183390332,47.5,167.6,31.0,31,0.83,1.555,1.665,20,2.1781318315388525,1.8760399128367207,0.7186050906029875,0.7186050906029875,"(2, -13, 9)","(2, 13, 9)","(2, -13, 9)"
-5,17,-1,10986.0,4979.770000000001,1,17,5,0.6709961346374604,379.4,442.5,31.1,31,4.88,4.77,3.07,27,8.856934212755515,4.014700098730525,0.9905930990992451,0.9905930990992451,"(-5, 17, -1)","(1, 17, 5)","(-5, 17, -1)"
-5,7,16,2122.63,1767.0800000000002,5,16,7,0.6555688739444916,117.3,458.1,31.3,31,0.29,0.97,1.62,23,1.7112683659221957,1.4246232758671051,0.9976450546598942,0.9976450546598942,"(-5, 7, 16)","(5, 16, 7)","(-5, 7, 16)"
2,-9,3,67937.0,27559.999999999996,2,9,3,1.2283195621695973,144.7,167.7,31.6,32,4.98,12.63,5.36,27,54.77093934206913,22.218924713593843,2.24092479649145,2.24092479649145,"(2, -9, 3)","(2, 9, 3)","(2, -9, 3)"
1,6,-18,3905.68,2912.49,1,18,6,0.6267894736842107,489.7,181.5,31.7,32,0.37,1.07,1.46,23,3.148766686334877,2.3480550086754333,1.1834333846813978,1.1834333846813978,"(1, 6, -18)","(1, 18, 6)","(1, 6, -18)"
-2,9,-4,50192.00000000001,20545.0,2,9,4,1.1849897898210762,354.1,323.7,31.8,32,63.75,78.94,31.98,26,40.46488640147687,16.56341829610978,-1.4058157067730435,1.4058157067730435,"(-2, 9, -4)","(2, 9, 4)","(-2, 9, -4)"
-2,-4,17,571.53,1453.05,2,17,4,0.6774793396579933,25.1,335.4,32.5,32,0.08,1.91,1.76,31,0.46076857915675945,1.1714516892266886,0.32503993349321686,0.32503993349321686,"(-2, -4, 17)","(2, 17, 4)","(-2, -4, 17)"
0,-7,11,13168.0,6030.4400000000005,0,11,7,0.9133786052183337,69.7,253.5,32.5,32,0.49,2.82,2.19,11,10.616066786233809,4.861752262331092,2.082801887025524,2.082801887025524,"(0, -7, 11)","(0, 11, 7)","(0, -7, 11)"
0,6,-11,59314.00000000001,24419.999999999996,0,11,6,0.9504416707124915,410.9,235.6,32.5,32,66.1,87.67,35.79,11,47.81906024898787,19.687450707763485,-0.9285579947536469,0.9285579947536469,"(0, 6, -11)","(0, 11, 6)","(0, 6, -11)"
0,7,-13,14530.999999999998,6874.589999999999,0,13,7,0.8065792560748606,440.7,231.8,32.6,33,0.01,4.12,2.55,10,11.714919993223228,5.542307606923988,2.111921752340182,2.111921752340182,"(0, 7, -13)","(0, 13, 7)","(0, 7, -13)"
1,-6,4,164147.0,66042.0,1,6,4,1.635826956064938,155.7,210.8,32.7,33,184.77,232.65,93.31,21,132.3356253614764,53.24318671753138,-0.9848090971094816,0.9848090971094816,"(1, -6, 4)","(1, 6, 4)","(1, -6, 4)"
1,-10,10,25623.0,11241.000000000002,1,10,10,0.8399960939260048,58.5,211.1,33.2,33,16.46,19.62,8.73,12,20.657311608723337,9.062515700490147,0.46315082339623687,0.46315082339623687,"(1, -10, 10)","(1, 10, 10)","(1, -10, 10)"
2,-11,6,8282.94,4079.200000000001,2,11,6,0.9385606827901452,96.0,167.5,33.3,33,0.06,1.54,1.5,21,6.677722070653666,3.2886588422239496,2.0122859767899928,2.0122859767899928,"(2, -11, 6)","(2, 11, 6)","(2, -11, 6)"
0,-5,8,20034.0,8711.929999999998,0,8,5,1.2623514752995746,118.1,253.4,33.4,33,8.31,11.87,5.35,11,16.151449118727836,7.023574629176329,1.1164470419598034,1.1164470419598034,"(0, -5, 8)","(0, 8, 5)","(0, -5, 8)"
0,5,-9,178837.00000000003,72057.0,0,9,5,1.1567043334812661,381.1,239.2,33.6,34,179.57,239.62,96.14,11,144.17873145881651,58.09249122233062,-0.6092227721089564,0.6092227721089564,"(0, 5, -9)","(0, 9, 5)","(0, 5, -9)"
4,-18,5,3279.75,2159.89,4,18,5,0.6233455494126856,55.1,77.7,33.6,34,0.02,1.36,1.66,29,2.6441407231280634,1.741307449188832,1.506994485293501,1.506994485293501,"(4, -18, 5)","(4, 18, 5)","(4, -18, 5)"
0,8,-15,1664.8899999999999,1684.0500000000002,0,15,8,0.700529411764706,470.3,228.0,33.7,34,0.1,2.1100000000000003,1.905,10,1.3422375024098425,1.357684331056884,0.9149678419304048,0.9149678419304048,"(0, 8, -15)","(0, 15, 8)","(0, 8, -15)"
-4,17,-7,1695.76,1611.6699999999998,4,17,7,0.6329562087118609,446.7,395.6,34.1,34,0.03,0.73,1.31,23,1.3671249554544231,1.2993314366167559,1.029086896362698,1.029086896362698,"(-4, 17, -7)","(4, 17, 7)","(-4, 17, -7)"
-6,18,3,425.27,944.3249999999999,3,18,6,0.6199577767771367,343.5,486.0,34.3,34,1.03,1.43,1.6,25,0.3428534874074766,0.7613166211960998,-0.9025765279010352,0.9025765279010352,"(-6, 18, 3)","(3, 18, 6)","(-6, 18, 3)"
-4,16,-5,1236.9599999999998,1160.3100000000002,4,16,5,0.691030268258802,416.8,399.1,34.4,34,0.83,1.76,1.775,28,0.9972395179146242,0.9354441413073324,0.17878087052947725,0.17878087052947725,"(-4, 16, -5)","(4, 16, 5)","(-4, 16, -5)"
4,-14,-1,12017.999999999998,5130.929999999999,1,14,4,0.8159912345336077,152.4,77.6,34.4,34,8.47,10.625,5.245,28,9.688934586646257,4.136565579851962,0.29467309610255926,0.29467309610255926,"(4, -14, -1)","(1, 14, 4)","(4, -14, -1)"
-2,2,8,30456.0,12700.0,2,8,2,1.4034891095250994,169.8,335.1,34.8,35,28.28,56.45,23.19,15,24.55368545272911,10.23876429109731,-0.36394182357640104,0.36394182357640104,"(-2, 2, 8)","(2, 8, 2)","(-2, 2, 8)"
1,-8,7,10100.0,4964.87,1,8,7,1.1153800430126395,107.0,210.9,35.1,35,1.12,8.045,4.0,22,8.142639318116759,4.00268769023152,1.7544809541986928,1.7544809541986928,"(1, -8, 7)","(1, 8, 7)","(1, -8, 7)"
2,-3,-7,32233.000000000004,13328.0,2,7,3,1.512444512445269,299.6,160.2,35.3,35,28.92,39.05,16.15,25,25.98630625157005,10.745059092263382,-0.2730272326321835,0.2730272326321835,"(2, -3, -7)","(2, 7, 3)","(2, -3, -7)"
0,9,-17,287.31,1330.64,0,17,9,0.6191194291633625,500.0,224.0,35.6,36,0.03,0.575,1.3450000000000002,10,0.2316298715334778,1.072764513094939,0.18795352481578004,0.18795352481578004,"(0, 9, -17)","(0, 17, 9)","(0, 9, -17)"
-3,-2,19,5666.379999999999,3406.43,2,19,3,0.6157997300150685,16.9,375.4,35.7,36,6.66,5.82,3.365,26,4.568246393999052,2.746270381426977,-0.7616706716670998,0.7616706716670998,"(-3, -2, 19)","(2, 19, 3)","(-3, -2, 19)"
5,-9,-16,1755.3700000000001,1599.9599999999998,5,16,9,0.6259231436589927,356.2,19.7,35.7,36,1.36,2.96,2.165,18,1.4151826514695658,1.2898908122192165,0.0427808702463937,0.0427808702463937,"(5, -9, -16)","(5, 16, 9)","(5, -9, -16)"
-2,-2,14,6756.43,3722.59,2,14,2,0.8337967760344787,73.0,335.5,35.9,36,5.64,9.43,4.63,14,5.44704678892115,3.001159178141412,-0.06429289472021396,0.06429289472021396,"(-2, -2, 14)","(2, 14, 2)","(-2, -2, 14)"
3,-17,9,696.4,1463.6999999999998,3,17,9,0.6117242403028857,18.0,120.8,35.9,36,0.33,0.77,1.355,18,0.5614390119937139,1.180037739596782,0.19612848320664425,0.19612848320664425,"(3, -17, 9)","(3, 17, 9)","(3, -17, 9)"
-1,-7,16,6767.079999999999,3842.8699999999994,1,16,7,0.6807922168207128,13.5,292.6,36.1,36,5.65,7.77,4.02,26,5.455632839291242,3.098129144199143,-0.06273694596388471,0.06273694596388471,"(-1, -7, 16)","(1, 16, 7)","(-1, -7, 16)"
4,-16,2,8914.19,4035.5499999999997,2,16,4,0.7168375621992129,103.7,77.5,36.4,36,5.27,6.82,3.41,31,7.186637028035963,3.2534681287352556,0.5891058255981846,0.5891058255981846,"(4, -16, 2)","(2, 16, 4)","(4, -16, 2)"
-4,15,-3,8760.9,4099.42,3,15,4,0.7531912930989046,387.0,402.7,36.5,36,6.92,10.61,4.97,29,7.063054336840505,3.3049602448984357,0.043284737558137026,0.043284737558137026,"(-4, 15, -3)","(3, 15, 4)","(-4, 15, -3)"
4,-8,-11,4082.3900000000003,2213.1100000000006,4,11,8,0.8399960939260048,307.5,70.4,36.6,37,1.45,2.28,1.95,21,3.2912306263254134,1.7842135149819192,1.0319564395543053,1.0319564395543053,"(4, -8, -11)","(4, 11, 8)","(4, -8, -11)"
-3,6,7,11688.0,5031.93,3,7,6,1.2283195621695973,210.6,374.7,36.6,37,11.02,19.58,8.46,23,9.422887955460265,4.056751590496164,-0.3936923444564173,0.3936923444564173,"(-3, 6, 7)","(3, 7, 6)","(-3, 6, 7)"
0,4,-7,40026.0,16606.0,0,7,4,1.4771296542228838,351.2,242.9,37.2,37,17.05,38.11,15.81,11,32.26903775712291,13.387788962044246,1.1367850061179214,1.1367850061179214,"(0, 4, -7)","(0, 7, 4)","(0, 4, -7)"
-5,16,1,13476.999999999998,5725.99,1,16,5,0.7091706298695003,349.6,446.2,37.3,37,8.26,9.67,4.77,26,10.865183177253419,4.616304090014196,0.5643439267549223,0.5643439267549223,"(-5, 16, 1)","(1, 16, 5)","(-5, 16, 1)"
-2,0,11,3543.75,2287.6300000000006,0,11,2,1.0651733417618001,121.3,335.4,37.5,38,1.43,7.57,3.6899999999999995,14,2.8569780280768575,1.8442916815151924,0.7737268688998871,0.7737268688998871,"(-2, 0, 11)","(0, 11, 2)","(-2, 0, 11)"
1,0,-6,43953.99999999999,17905.000000000004,0,6,1,1.9578275398195002,310.5,203.4,38.0,38,51.58,53.76,21.84,14,35.43579887014891,14.43504524662184,-1.1184032231301273,1.1184032231301273,"(1, 0, -6)","(0, 6, 1)","(1, 0, -6)"
3,-6,-8,55024.0,22227.0,3,8,6,1.1406753230698694,288.9,117.1,38.5,38,50.42,66.66,27.11,21,44.36045404356995,17.91944991324566,-0.3381546858729724,0.3381546858729724,"(3, -6, -8)","(3, 8, 6)","(3, -6, -8)"
-1,11,-14,2229.0800000000004,2184.3700000000003,1,14,11,0.6678235583082157,481.1,269.9,39.5,40,0.04,1.66,1.94,23,1.7970885595274957,1.7610432720113571,0.9977543354290525,0.9977543354290525,"(-1, 11, -14)","(1, 14, 11)","(-1, 11, -14)"
-1,10,-12,2622.95,2201.4,1,12,10,0.7608381012584287,451.4,273.3,39.5,40,6.38,6.65,3.67,23,2.114627306876668,1.7747728905843794,-2.4033343735146153,2.4033343735146153,"(-1, 10, -12)","(1, 12, 10)","(-1, 10, -12)"
5,-10,-14,1566.9599999999998,1513.7299999999998,5,14,10,0.6646955619162451,326.3,23.7,39.7,40,0.02,0.92,1.38,21,1.2632861491006173,1.220372021288404,1.0187763464029778,1.0187763464029778,"(5, -10, -14)","(5, 14, 10)","(5, -10, -14)"
-3,0,16,12709.999999999998,6047.469999999999,0,16,3,0.7315640546375526,65.2,375.3,39.8,40,8.31,8.265,4.165,14,10.246826310224156,4.875481880904114,0.3972584367116936,0.3972584367116936,"(-3, 0, 16)","(0, 16, 3)","(-3, 0, 16)"
-1,9,-10,22461.000000000004,9751.96,1,10,9,0.8827538112117055,421.6,276.8,39.8,40,8.33,12.18,5.78,23,18.108101160813913,7.86204880442593,1.243709038706214,1.243709038706214,"(-1, 9, -10)","(1, 10, 9)","(-1, 9, -10)"
-3,9,2,6669.139999999999,2901.8499999999995,2,9,3,1.2283195621695973,287.0,371.0,40.4,40,4.98,12.63,5.36,27,5.37667342396289,2.3394770203244666,0.16955645236809128,0.16955645236809128,"(-3, 9, 2)","(2, 9, 3)","(-3, 9, 2)"
-2,-5,18,279.11,1192.2500000000002,2,18,5,0.6338521132065671,8.2,332.5,40.4,40,0.03,1.255,1.46,28,0.22501901584946224,0.9611942303984858,0.2028924120451831,0.2028924120451831,"(-2, -5, 18)","(2, 18, 5)","(-2, -5, 18)"
-2,8,-2,51127.99999999999,20822.0,2,8,2,1.4034891095250994,324.3,327.5,40.5,40,28.28,56.45,23.19,15,41.219491391749855,16.78673622592348,0.7708163884631493,0.7708163884631493,"(-2, 8, -2)","(2, 8, 2)","(-2, 8, -2)"
-3,15,-9,435.80999999999995,1347.6699999999998,3,15,9,0.6709961346374604,454.2,356.3,40.6,41,1.03,1.21,1.45,21,0.35135085556717466,1.0864941316679615,-0.624622926762594,0.624622926762594,"(-3, 15, -9)","(3, 15, 9)","(-3, 15, -9)"
-3,16,-11,2089.63,2075.79,3,16,11,0.6061521402242558,483.9,352.2,40.6,41,1.56,1.315,1.8900000000000001,16,1.6846637028035962,1.673505868332038,0.07449253998006407,0.07449253998006407,"(-3, 16, -11)","(3, 16, 11)","(-3, 16, -11)"
-1,-5,13,2684.69,2150.31,1,13,5,0.8528212034935609,62.0,292.4,41.1,41,2.06,3.46,2.3,26,2.16440221296583,1.7335840348653115,0.060223335509628835,0.060223335509628835,"(-1, -5, 13)","(1, 13, 5)","(-1, -5, 13)"
5,-16,-4,929.4199999999998,766.978,4,16,5,0.691030268258802,170.7,30.9,41.1,41,0.83,1.76,1.775,28,0.7493001816875323,0.6183391305871836,-0.13051061192881963,0.13051061192881963,"(5, -16, -4)","(4, 16, 5)","(5, -16, -4)"
-4,2,18,1783.0500000000002,1788.3700000000003,2,18,4,0.6420902480398741,57.5,415.3,41.3,41,5.01,4.9350000000000005,2.825,30,1.4374983204126819,1.4417873145881652,-2.477828486518328,2.477828486518328,"(-4, 2, 18)","(2, 18, 4)","(-4, 2, 18)"
2,-14,10,409.94,1195.44,2,14,10,0.6875664355779255,28.3,164.0,41.3,41,1.23,1.52,1.9,21,0.3304944120860182,0.9637660144999503,-0.9333236225191962,0.9333236225191962,"(2, -14, 10)","(2, 14, 10)","(2, -14, 10)"
3,-15,6,873.5400000000001,1421.1199999999997,3,15,6,0.724758659703225,65.9,121.1,41.7,42,1.94,2.99,2.19,27,0.7042496188067043,1.1457096621546619,-1.0785894734179862,1.0785894734179862,"(3, -15, 6)","(3, 15, 6)","(3, -15, 6)"
